accent_id,form,normalized_form,base_form,accented_vowels,accent_count,accent_indexes,accent_position,vowel_ordinals_from_start,vowel_ordinals_from_end,source_field,field_index,token_ordinal,context_index,context,source_context,pair_id,alignment_status,alignment_confidence,entry_id,headword,classification,classification_family,translation,document_frequency,entry_frequency,source_code,source_document,page_start,page_end,source_status,validation_status
ACE-002356,Nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,1,1,0,Nijé chabóara.,Nijé chabóara. Mi barba.,PAR-000631-01-01,Alineado,Media,RD-000631,Chabóa,S,S,"Barba, bigote",64,53,SRC-02,DICCIONARIO raramuri.pdf,33,33,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002357,Nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,1,1,0,Nijé cha’mérahuara.,Nijé cha’mérahuara. Mi lengua.,PAR-000647-01-01,Alineado,Media,RD-000647,Cha’mérohua,S,S,Lengua,64,53,SRC-02,DICCIONARIO raramuri.pdf,33,33,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002358,Nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,1,1,0,Nijé chumírachi.,Nijé chumírachi. En mis labios.,PAR-000803-01-01,Alineado,Media,RD-000803,Chumé,Vi,Vi,Tener labios,64,53,SRC-02,DICCIONARIO raramuri.pdf,40,40,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002359,Nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,2,1,0,Nijé huácara.,Queni huácahua. Mi cuñado. Nijé huácara. Mi cuñado.,PAR-000867-01-02,Alineado,Media,RD-000867,Huaca,S,S,Cuñado (esposo de la hermama menor),64,53,SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002360,Nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,1,1,0,Nijé huachícara.,Nijé huachícara. Mi costilla. Huachícachi. S En las costillas.,PAR-000878-01-01,Alineado,Media,RD-000878,Huachica,S,S,Costilla,64,53,SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002361,Nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,1,1,0,Nijé hua’ícara.,Nijé hua’ícara. Mi esófago.,PAR-000882-01-01,Alineado,Media,RD-000882,Hua’ícari,S,S,Esófago,64,53,SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002362,Nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,1,1,0,Nijé huasamóchahuara.,Nijé huasamóchahuara. Mi tía.,PAR-000919-01-01,Alineado,Media,RD-000919,Huasamóchahua,S,S,Tía (hermana mayor de la madre),64,53,SRC-02,DICCIONARIO raramuri.pdf,44,44,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002363,Nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,1,1,0,Nijé huasira.,Nijé huasira. Mi suegra. Huasirúami. Que es suegra.,PAR-000924-01-01,Alineado,Media,RD-000924,Huasí,S,S,Suegra,64,53,SRC-02,DICCIONARIO raramuri.pdf,44,44,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002364,Nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,2,1,0,Nijé huayera.,Echi tihué nijé huayera ju. Esa niña es mi hermana menor. Nijé huayera. Mi hermana menor.,PAR-000937-01-02,Alineado,Media,RD-000937,Huayé,S,S,Hermana menor,64,53,SRC-02,DICCIONARIO raramuri.pdf,44,44,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002365,nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,1,2,11,Echi tihué nijé huayera ju.,Echi tihué nijé huayera ju. Esa niña es mi hermana menor. Nijé huayera. Mi hermana menor.,PAR-000937-01-01,Alineado,Media,RD-000937,Huayé,S,S,Hermana menor,64,53,SRC-02,DICCIONARIO raramuri.pdf,44,44,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002366,Nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,1,1,0,Nijé ‘huénahuara.,Nijé ‘huénahuara. Mis padres. Tamujé ‘hu’enara. Nuestros padres.,PAR-000942-01-01,Alineado,Media,RD-000942,‘Huénahua,Vi,Vi,Tener padres,64,53,SRC-02,DICCIONARIO raramuri.pdf,44,45,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002367,Nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,1,1,0,Nijé onorá tamí cu huicáhuari.,Nijé onorá tamí cu huicáhuari. Mi padre me perdonó. Huicahuá. Perdonadle. Huicahuasi. Perdonenle.,PAR-000956-01-01,Alineado,Media,RD-000956,Huicahua,Vt,Vt,Perdonar,64,53,SRC-02,DICCIONARIO raramuri.pdf,45,45,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002368,Nijé,nijé,nije,é,1,3,Final,2,1,Ejemplo RRM,4,1,0,Nijé jínari ju.,Campórahuami ijínari. Eran tamboreros. Remerio ijínari. Eran curanderos. Huete cha nocuáam ijínari. Éramos muy traviesos. Nijé jínari ju. Son mis hijos.,PAR-001087-01-04,Alineado,Media,RD-001087,Ijínari,Vi,Vi,"Éramos, eran",64,53,SRC-02,DICCIONARIO raramuri.pdf,51,51,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002369,Nijé,nijé,nije,é,1,3,Final,2,1,Lema,1,1,0,Nijé,Nijé,,No aplica,No aplica,RD-001609,Nijé,Pron,Pron,Yo,64,53,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002370,Nijí,nijí,niji,í,1,3,Final,2,1,Lema,1,1,0,Nijí,Nijí,,No aplica,No aplica,RD-001611,Nijí,Vt,Vt,"Dar, entregar, obsequiar",1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002371,Nijímoruri,nijímoruri,nijimoruri,í,1,3,Medial,2,4,Lema,1,1,0,Nijímoruri,Nijímoruri,,No aplica,No aplica,RD-001612,Nijímoruri,Vt,Vt,Le había dicho que le iba a dar,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002372,Nijiyárama,nijiyárama,nijiyarama,á,1,5,Medial,3,3,Lema,1,1,0,Nijiyárama,Nijiyárama,,No aplica,No aplica,RD-001615,Nijiyárama,Vi fut,Vi,Obedecer,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002373,Nijóhua,nijóhua,nijohua,ó,1,3,Medial,2,3,Lema,1,1,0,Nijóhua,Nijóhua,,No aplica,No aplica,RD-001617,Nijóhua,Vt,Vt,Invitar (para tomar tesgüino),1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002374,nimí,nimí,nimi,í,1,3,Final,2,1,Ejemplo RRM,2,3,13,Ba'arí bi'yá nimí busurébanama.,Bi'yá bijini busureri. Muy temprano desperté. Ba'arí bi'yá nimí busurébanama. Mañana temprano te voy a despertar. [pret.: busuré; fut.: busuméa],PAR-000349-01-02,Alineado,Media,RD-000349,Busá,Vi,Vi,Despertarse,2,2,SRC-02,DICCIONARIO raramuri.pdf,21,21,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002375,Nimí,nimí,nimi,í,1,3,Final,2,1,Lema,1,1,0,Nimí,Nimí,,No aplica,No aplica,RD-001620,Nimí,Pron,Pron,Yo a ti,2,2,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002376,Nipá,nipá,nipa,á,1,3,Final,2,1,Lema,1,1,0,Nipá,Nipá,,No aplica,No aplica,RD-001623,Nipá,Vt,Vt,Cobrar,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002377,Nipáami,nipáami,nipaami,á,1,3,Medial,2,3,Lema,1,1,0,Nipáami,Nipáami,,No aplica,No aplica,RD-001624,Nipáami,S,S,Cobrador,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002378,Niquí,niquí,niqui,í,1,4,Final,3,1,Lema,1,1,0,Niquí,Niquí,,No aplica,No aplica,RD-001625,Niquí,Vt,Vt,Picar,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002379,Niquíami,niquíami,niquiami,í,1,4,Medial,3,3,Lema,1,1,0,Niquíami,Niquíami,,No aplica,No aplica,RD-001626,Niquíami,S,S,Picador,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002380,Niquiyá,niquiyá,niquiya,á,1,6,Final,4,1,Lema,1,1,0,Niquiyá,Niquiyá,,No aplica,No aplica,RD-001627,Niquiyá,Vi pl,Vi,Aullar (perros),1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002381,Nirá,nirá,nira,á,1,3,Final,2,1,Lema,1,1,0,Nirá,Nirá,,No aplica,No aplica,RD-001628,Nirá,Vi,Vi,1. Parecer bien 2. Respetar,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002382,niráa,niráa,niraa,á,1,3,Medial,2,2,Ejemplo RRM,1,2,16,Aboni a'huínara niráa napahuiri,"Aboni a'huínara niráa napahuiri, ellos se juntaron aparte de los demás.",PAR-000036-01-01,Alineado,Alta,RD-000036,A'huínari,Adv,Adv,Aparte,12,10,SRC-02,DICCIONARIO raramuri.pdf,4,4,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002383,niráa,niráa,niraa,á,1,3,Medial,2,2,Ejemplo RRM,1,2,8,Aná cho niráa ra'ichari,"Aná cho niráa ra'ichari, habló de otro modo.",PAR-000050-01-01,Alineado,Alta,RD-000050,Aná,Adv,Adv,De otro modo,12,10,SRC-02,DICCIONARIO raramuri.pdf,5,5,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002384,niráa,niráa,niraa,á,1,3,Medial,2,2,Ejemplo RRM,1,17,150,"Jaré rarámuri mayé mapu echi jaré qui'yá piréami pagótami arihuá abijí 'yena jena'í, echijiti maparí echi jaré rarámuri huabé majajáratami ju, rocogó niráa, aboni mayé mapu a'nayáhuari 'yena.","Jaré rarámuri mayé mapu echi jaré qui'yá piréami pagótami arihuá abijí 'yena jena'í, echijiti maparí echi jaré rarámuri huabé majajáratami ju, rocogó niráa, aboni mayé mapu a'nayáhuari 'yena. Algunos tarahumaras creen que los espíritus de los que vivieron hace mucho todavía andan aquí, por eso, cuando ellos están muy asustados en la noche, creen que los espíritus de los antepasados andan por ahí.",PAR-000063-01-01,Alineado,Media,RD-000063,A'nayáhuari,S pl,S,"Los que vivieron hace mucho, los espíritus de los antepasados",12,10,SRC-02,DICCIONARIO raramuri.pdf,6,6,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002385,niráa,niráa,niraa,á,1,3,Medial,2,2,Ejemplo RRM,1,3,12,Auché baisá niráa,"Auché baisá niráa, tres tantos. Auché biré, otro. Auché biréana, en otra parte. Auché biréara oméachi, el próximo domingo. Auché jaré, otros. Auché pe ocuá, otro poco. Auché siné, otra vez.",PAR-000119-01-01,Alineado,Alta,RD-000119,Auché,Adv,Adv,Otro,12,10,SRC-02,DICCIONARIO raramuri.pdf,8,8,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002386,niráa,niráa,niraa,á,1,3,Medial,2,2,Ejemplo RRM,3,2,6,"Bachá niráa, de antemano. Bachá simí, avanza, precede","Mapari mitebo biré oco, bachá niráa chutabo echi ripurá. Cuando tumbamos un pino, primeramente amolamos el hacha. Bachá huiríami, primogénito. Bachá niráa, de antemano. Bachá simí, avanza, precede",PAR-000137-01-03,Revisión requerida,Baja,RD-000137,Bacha,Adv,Adv,"Primeramente, adelante, enfrente",12,10,SRC-02,DICCIONARIO raramuri.pdf,10,10,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002387,niráa,niráa,niraa,á,1,3,Medial,2,2,Ejemplo RRM,1,3,30,"Mapari mitebo biré oco, bachá niráa chutabo echi ripurá.","Mapari mitebo biré oco, bachá niráa chutabo echi ripurá. Cuando tumbamos un pino, primeramente amolamos el hacha. Bachá huiríami, primogénito. Bachá niráa, de antemano. Bachá simí, avanza, precede",PAR-000137-01-01,Alineado,Media,RD-000137,Bacha,Adv,Adv,"Primeramente, adelante, enfrente",12,10,SRC-02,DICCIONARIO raramuri.pdf,10,10,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002388,niráa,niráa,niraa,á,1,3,Medial,2,2,Ejemplo RRM,1,2,6,Chiná niráa. Secretamente. chiná iyena.,Chiná niráa. Secretamente. chiná iyena. Anda escondido.,PAR-000707-01-01,Alineado,Baja,RD-000707,Chinasa,Vt,Vt,Esconder,12,10,SRC-02,DICCIONARIO raramuri.pdf,35,35,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002389,niráa,niráa,niraa,á,1,3,Medial,2,2,Ejemplo RRM,1,4,28,"Maparí quetsai ucú hui’ribé niráa, hue huaró echi ichí.","Maparí quetsai ucú hui’ribé niráa, hue huaró echi ichí. Cuando no llueve por mucho tiempo, se marchitan las matas.",PAR-000910-01-01,Alineado,Media,RD-000910,Huaró,Vi,Vi,"Marchitarse, secarse por el sol",12,10,SRC-02,DICCIONARIO raramuri.pdf,43,43,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002390,niráa,niráa,niraa,á,1,3,Medial,2,2,Ejemplo RRM,3,3,24,Tamí huirábari capitani niráa.,"Echo’ná sitochi huirari ripurá. Puso parada el hacha, en el rincón. Tamí huirábari capitani niráa. Me eligieron como capitán. [pl.: jahua; pret.: huirásari].",PAR-001010-01-03,Alineado,Media,RD-001010,Huirá,Vt,Vt,"1. Parar 2. Elegir, nombrar a una autoridad",12,10,SRC-02,DICCIONARIO raramuri.pdf,47,48,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002391,niráa,niráa,niraa,á,1,3,Medial,2,2,Ejemplo RRM,1,2,8,Ibíripi niráa juri biré namuti.,Ibíripi niráa juri biré namuti. Cada uno escogió una cosa. Ibiripi niráa. Uno por otro,PAR-001048-01-01,Alineado,Media,RD-001048,"Ibiri, ibíripi",Pron,Pron,"Cada uno, unos a otros",12,10,SRC-02,DICCIONARIO raramuri.pdf,49,49,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002392,niráa,niráa,niraa,á,1,3,Medial,2,2,Ejemplo RRM,2,1,8,Ibiripi niráa.,Ibíripi niráa juri biré namuti. Cada uno escogió una cosa. Ibiripi niráa. Uno por otro,PAR-001048-01-02,Alineado,Media,RD-001048,"Ibiri, ibíripi",Pron,Pron,"Cada uno, unos a otros",12,10,SRC-02,DICCIONARIO raramuri.pdf,49,49,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002393,Niráa,niráa,niraa,á,1,3,Medial,2,2,Lema,1,1,0,Niráa,Niráa,,No aplica,No aplica,RD-001629,Niráa,Adv,Adv,Como,12,10,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002394,Níraga,níraga,niraga,í,1,1,Medial,1,3,Lema,1,1,0,Níraga,Níraga,,No aplica,No aplica,RD-001630,Níraga,Vi,Vi,Ser,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002395,nírari,nírari,nirari,í,1,1,Medial,1,3,Ejemplo RRM,2,3,16,Huichósohua táa nírari.,"Biré muquí echo’ná comichi huichó chucú. Una mujer está lavando allí, en el arroyo. Huichósohua táa nírari. Se encogió la ropa al lavarla.",PAR-000983-01-02,Alineado,Media,RD-000983,Huichó,Vt,Vt,Lavar (ropa),1,1,SRC-02,DICCIONARIO raramuri.pdf,46,46,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002396,Nírasi,nírasi,nirasi,í,1,1,Medial,1,3,Lema,1,1,0,Nírasi,Nírasi,,No aplica,No aplica,RD-001631,Nírasi,Imper,Imper,Sean,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002397,Nírata,nírata,nirata,í,1,1,Medial,1,3,Lema,1,1,0,Nírata,Nírata,,No aplica,No aplica,RD-001632,Nírata,Vt,Vt,"Animar, dar fe",1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002398,Níriami,níriami,niriami,í,1,1,Medial,1,4,Lema,1,1,0,Níriami,Níriami,,No aplica,No aplica,RD-001633,Níriami,Adj,Adj,"Jactancioso, vanidoso",1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002399,níriqui,níriqui,niriqui,í,1,1,Medial,1,4,Lema,1,1,6,Chami níriqui iquiri,Chami níriqui iquiri,,No aplica,No aplica,RD-000649,Chami níriqui iquiri,,Sin clasificar,Lo sorprendió,1,1,SRC-02,DICCIONARIO raramuri.pdf,33,33,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002400,nirú,nirú,niru,ú,1,3,Final,2,1,Ejemplo RRM,1,2,23,Huaminá tu bacochi hue nirú bacá.,"Huaminá tu bacochi hue nirú bacá. Allá abajo, en el río, hay mucho carrizo. Echi jaré rarámuri echi bacá nihuá cuseri. Los tarahumaras hacen flautas del carrizo.",PAR-000127-01-01,Alineado,Media,RD-000127,Bacá,S,S,Carrizo,7,7,SRC-02,DICCIONARIO raramuri.pdf,9,9,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002401,nirú,nirú,niru,ú,1,3,Final,2,1,Ejemplo RRM,2,1,9,Jipi hue nirú banagá echo'ná comichi.,"Ba'huí hue banagué. Hay mucha lama en el agua. Jipi hue nirú banagá echo'ná comichi. Ahora hay mucha lama allí, en el arroyo. Banagué vi hay lama.",PAR-000175-01-02,Alineado,Media,RD-000175,Banagá,S,S,"Lama, moho",7,7,SRC-02,DICCIONARIO raramuri.pdf,12,12,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002402,nirú,nirú,niru,ú,1,3,Final,2,1,Ejemplo RRM,1,2,21,Jipi ma bará ju; hue nirú pachí.,Jipi ma bará ju; hue nirú pachí. Ya es tiempo de lluvias; hay muchos elotes. Que 'me ayó barásama. Pronto llegará el tiempo de lluvias.,PAR-000187-01-01,Alineado,Baja,RD-000187,Bará,S,S,El tiempo de lluvias,7,7,SRC-02,DICCIONARIO raramuri.pdf,13,13,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002403,nirú,nirú,niru,ú,1,3,Final,2,1,Ejemplo RRM,1,1,2,A nirú batusí mapu rimé nihuabo.,A nirú batusí mapu rimé nihuabo. Hay masa para que hagamos tortillas.,PAR-000213-01-01,Alineado,Media,RD-000213,Batusí,S,S,Masa,7,7,SRC-02,DICCIONARIO raramuri.pdf,14,14,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002404,nirú,nirú,niru,ú,1,3,Final,2,1,Ejemplo RRM,1,2,8,Huicabé nirú cuchiri.,Huicabé nirú cuchiri. Hay muchos perritos [pl.: cuchuri].,PAR-000815-01-01,Alineado,Media,RD-000815,Churi,S sing,S,Perrito,7,7,SRC-02,DICCIONARIO raramuri.pdf,40,40,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002405,nirú,nirú,niru,ú,1,3,Final,2,1,Ejemplo RRM,1,1,6,¿Acha nirú rojuácami?,¿Acha nirú rojuácami? ¿Hay cambio?,PAR-000944-01-01,Alineado,Media,RD-000944,Huenomí rojuácami,S,S,Cambio,7,7,SRC-02,DICCIONARIO raramuri.pdf,45,45,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002406,Nirú,nirú,niru,ú,1,3,Final,2,1,Lema,1,1,0,Nirú,Nirú,,No aplica,No aplica,RD-001634,Nirú,Vi,Vi,Hay,7,7,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002407,nirúami,nirúami,niruami,ú,1,3,Medial,2,3,Ejemplo RRM,1,2,4,Urí nirúami barí o'huari ju.,"Urí nirúami barí o'huari ju. E l quiote del maguey de l a barranca está muy grande. Me barirá, quiote de maguey. Barí sihuará, la flor de maguey.",PAR-000193-01-01,Revisión requerida,Baja,RD-000193,Barí,S,S,Quiote,1,1,SRC-02,DICCIONARIO raramuri.pdf,13,14,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002408,nirúrama,nirúrama,nirurama,ú,1,3,Medial,2,3,Ejemplo RRM,1,4,27,Huaminá ‘huíhuachi huicabé nirúrama sunuco.,"Huaminá ‘huíhuachi huicabé nirúrama sunuco. Más allá, durante la pizca, habrá mucho maíz.",PAR-000990-01-01,Alineado,Media,RD-000990,‘Huíhuachi,S,S,"Pizca, tiempo de la pizca",1,1,SRC-02,DICCIONARIO raramuri.pdf,47,47,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002409,nirúrasagá,nirúrasagá,nirurasaga,ú|á,2,3|9,Múltiple,2|5,4|1,Ejemplo RRM,1,4,45,"Arigá rariméani biré napacha, mapu chubiyiri nirúrasagá.","Arigá rariméani biré napacha, mapu chubiyiri nirúrasagá. De todos modos compraré una camisa, de cualquier color que haya.",PAR-000788-01-01,Revisión requerida,Baja,RD-000788,Chubiyiri,Adj,Adj,"Cualquier color o clase, lo que sea",1,1,SRC-02,DICCIONARIO raramuri.pdf,39,39,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002410,Nisé,nisé,nise,é,1,3,Final,2,1,Lema,1,1,0,Nisé,Nisé,,No aplica,No aplica,RD-001635,Nisé,Vt,Vt,"Cuidar, pastorear",1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002411,Niséami,niséami,niseami,é,1,3,Medial,2,3,Lema,1,1,0,Niséami,Niséami,,No aplica,No aplica,RD-001636,Niséami,S,S,Pastor,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002412,Nité,nité,nite,é,1,3,Final,2,1,Lema,1,1,0,Nité,Nité,,No aplica,No aplica,RD-001638,Nité,Vi,Vi,Patear (animal),1,1,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002413,Ni’huí,niʼhuí,niʼhui,í,1,5,Final,3,1,Lema,1,1,0,Ni’huí,Ni’huí,,No aplica,No aplica,RD-001602,Ni’huí,Vi,Vi,Relampaguear,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002414,Ni’mayé,niʼmayé,niʼmaye,é,1,6,Final,3,1,Lema,1,1,0,Ni’mayé,Ni’mayé,,No aplica,No aplica,RD-001618,Ni’mayé,Vi,Vi,Tener celos,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002415,Ni’mayéami,niʼmayéami,niʼmayeami,é,1,6,Medial,3,3,Lema,1,1,0,Ni’mayéami,Ni’mayéami,,No aplica,No aplica,RD-001619,Ni’mayéami,Adj,Adj,Celoso,1,1,SRC-02,DICCIONARIO raramuri.pdf,64,64,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002416,Ni’yúbana,niʼyúbana,niʼyubana,ú,1,4,Medial,2,3,Lema,1,1,0,Ni’yúbana,Ni’yúbana,,No aplica,No aplica,RD-001641,Ni’yúbana,Vt,Vt,Soltar,1,1,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002417,Nocá,nocá,noca,á,1,3,Final,2,1,Lema,1,1,0,Nocá,Nocá,,No aplica,No aplica,RD-001647,Nocá,Vi,Vi,Moverse,1,1,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002418,Nochá,nochá,nocha,á,1,4,Final,2,1,Lema,1,1,0,Nochá,Nochá,,No aplica,No aplica,RD-001654,Nochá,Vt,Vt,"Tentar, tocar (con la mano)",1,1,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002419,Nocháisa,nocháisa,nochaisa,á,1,4,Medial,2,3,Lema,1,1,0,Nocháisa,Nocháisa,,No aplica,No aplica,RD-001661,Nocháisa,,Sin clasificar,A trabajar (varios),1,1,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002420,Nóchami,nóchami,nochami,ó,1,1,Medial,1,3,Lema,1,1,0,Nóchami,Nóchami,,No aplica,No aplica,RD-001656,Nóchami,S,S,"Obrero, trabajador",1,1,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002421,Nochárata,nochárata,nocharata,á,1,4,Medial,2,3,Lema,1,1,0,Nochárata,Nochárata,,No aplica,No aplica,RD-001658,Nochárata,Vt,Vt,Emplear,1,1,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002422,nóchari,nóchari,nochari,ó,1,1,Medial,1,3,Ejemplo RRM,1,1,4,Hue nóchari nijé ocó mitée; ma ca'marótari sicachí.,Hue nóchari nijé ocó mitée; ma ca'marótari sicachí. Trabajé mucho tumbando pinos; ya se ampollaron mis manos.,PAR-000391-01-01,Revisión requerida,Baja,RD-000391,Ca'marota,Vi,Vi,Ampollarse,3,3,SRC-02,DICCIONARIO raramuri.pdf,23,23,Transcrito,Pendiente de cotejo ortográfico y prosódico
ACE-002423,Nóchari,nóchari,nochari,ó,1,1,Medial,1,3,Lema,1,1,0,Nóchari,Nóchari,,No aplica,No aplica,RD-001659,Nóchari,Adj,Adj,Difícil,3,3,SRC-02,DICCIONARIO raramuri.pdf,65,65,Transcrito,Pendiente de cotejo ortográfico y prosódico
