variant_id,form_a,form_b,form_a_normalized,form_b_normalized,pattern,relation_type,derivation_method,entry_id,entry_ids,related_entry_id,classification,evidence,source_code,source_document,page_start,page_end,source_status,validation_status
VAR-000711,O’huí,Ro’huí,o'hui,ro'hui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001720,RD-001720|RD-002134,RD-002134,Vt | Vi,RD-001720: O’huí | RD-002134: Ro’huí,SRC-02,DICCIONARIO raramuri.pdf,66,76,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000712,O’huí,So’huí,o'hui,so'hui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001720,RD-001720|RD-002376,RD-002376,Vt | Vi,"RD-001720: O’huí | RD-002376: So’huí, so’uhuí",SRC-02,DICCIONARIO raramuri.pdf,66,82,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000713,Ochí,Pochí,ochi,pochi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001708,RD-001708|RD-001848,RD-001848,S | Vi,RD-001708: Ochí | RD-001848: Pochí,SRC-02,DICCIONARIO raramuri.pdf,66,70,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000714,Ochí,Rochí,ochi,rochi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001708,RD-001708|RD-002121,RD-002121,S | S,RD-001708: Ochí | RD-002121: Rochí,SRC-02,DICCIONARIO raramuri.pdf,66,76,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000715,Ochorí,Rochorí,ochori,rochori,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001714,RD-001714|RD-002124,RD-002124,S | S,RD-001714: Ochorí | RD-002124: Rochorí,SRC-02,DICCIONARIO raramuri.pdf,66,76,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000716,Ocó,Rocó,oco,roco,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001694,RD-001694|RD-002110,RD-002110,Vi | Vi,RD-001694: Ocó | RD-002110: Rocó,SRC-02,DICCIONARIO raramuri.pdf,66,76,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000717,Ocó,Rocó,oco,roco,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001695,RD-001695|RD-002110,RD-002110,S | Vi,RD-001695: Ocó | RD-002110: Rocó,SRC-02,DICCIONARIO raramuri.pdf,66,76,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000718,Ohuá,Pohua,ohua,pohua,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001715,RD-001715|RD-001849,RD-001849,S | Vi,RD-001715: Ohuá | RD-001849: Pohua,SRC-02,DICCIONARIO raramuri.pdf,66,70,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000719,Ohuí,Rohuí,ohui,rohui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001719,RD-001719|RD-002133,RD-002133,Vt | S,RD-001719: Ohuí | RD-002133: Rohuí,SRC-02,DICCIONARIO raramuri.pdf,66,76,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000720,Ohuí,Tohuí,ohui,tohui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001719,RD-001719|RD-002494,RD-002494,Vt | S sing,RD-001719: Ohuí | RD-002494: Tohuí,SRC-02,DICCIONARIO raramuri.pdf,66,85,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000721,Ojuí,Rojuí,ojui,rojui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001729,RD-001729|RD-002146,RD-002146,S | S,RD-001729: Ojuí | RD-002146: Rojuí,SRC-02,DICCIONARIO raramuri.pdf,67,77,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000722,Ojuí,Sojuí,ojui,sojui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001729,RD-001729|RD-002379,RD-002379,S | Vt,RD-001729: Ojuí | RD-002379: Sojuí,SRC-02,DICCIONARIO raramuri.pdf,67,83,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000723,Omá,Soma,oma,soma,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001730,RD-001730|RD-002380,RD-002380,Adv | Vi,RD-001730: Omá | RD-002380: Soma,SRC-02,DICCIONARIO raramuri.pdf,67,83,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000724,Oné,Roné,one,rone,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001744,RD-001744|RD-002155,RD-002155,Vt | Vi,RD-001744: Oné | RD-002155: Roné,SRC-02,DICCIONARIO raramuri.pdf,67,77,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000725,Oné,Roné,one,rone,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001744,RD-001744|RD-002156,RD-002156,Vt | Vt,RD-001744: Oné | RD-002156: Roné,SRC-02,DICCIONARIO raramuri.pdf,67,77,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000726,Onó,Ronó,ono,rono,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001745,RD-001745|RD-002159,RD-002159,S | Vi,RD-001745: Onó | RD-002159: Ronó,SRC-02,DICCIONARIO raramuri.pdf,67,77,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000727,Onó,Ronó,ono,rono,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001745,RD-001745|RD-002160,RD-002160,S | S,RD-001745: Onó | RD-002160: Ronó,SRC-02,DICCIONARIO raramuri.pdf,67,77,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000728,Onó,Sonó,ono,sono,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001745,RD-001745|RD-002381,RD-002381,S | S,RD-001745: Onó | RD-002381: Sonó,SRC-02,DICCIONARIO raramuri.pdf,67,83,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000729,Onó,Ronó,ono,rono,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001746,RD-001746|RD-002159,RD-002159,Vi | Vi,RD-001746: Onó | RD-002159: Ronó,SRC-02,DICCIONARIO raramuri.pdf,67,77,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000730,Onó,Ronó,ono,rono,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001746,RD-001746|RD-002160,RD-002160,Vi | S,RD-001746: Onó | RD-002160: Ronó,SRC-02,DICCIONARIO raramuri.pdf,67,77,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000731,Onó,Sonó,ono,sono,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001746,RD-001746|RD-002381,RD-002381,Vi | S,RD-001746: Onó | RD-002381: Sonó,SRC-02,DICCIONARIO raramuri.pdf,67,83,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000732,Opochi,Ropochí,opochi,ropochi,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001753,RD-001753|RD-002170,RD-002170,S | S,RD-001753: Opochi | RD-002170: Ropochí,SRC-02,DICCIONARIO raramuri.pdf,67,77,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000733,Orá,Pora,ora,pora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001755,RD-001755|RD-001850,RD-001850,Vt | Vt,RD-001755: Orá | RD-001850: Pora,SRC-02,DICCIONARIO raramuri.pdf,67,70,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000734,Orá,Sorá,ora,sora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001755,RD-001755|RD-002389,RD-002389,Vt | S,RD-001755: Orá | RD-002389: Sorá,SRC-02,DICCIONARIO raramuri.pdf,67,83,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000735,Orá,Yora,ora,yora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001755,RD-001755|RD-002577,RD-002577,Vt | Vt sing,RD-001755: Orá | RD-002577: Yora,SRC-02,DICCIONARIO raramuri.pdf,67,87,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000736,Orá,Yora,ora,yora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001755,RD-001755|RD-002578,RD-002578,Vt | Vi,RD-001755: Orá | RD-002578: Yora,SRC-02,DICCIONARIO raramuri.pdf,67,87,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000737,Orá,Pora,ora,pora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001756,RD-001756|RD-001850,RD-001850,Vt | Vt,RD-001756: Orá | RD-001850: Pora,SRC-02,DICCIONARIO raramuri.pdf,67,70,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000738,Orá,Sorá,ora,sora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001756,RD-001756|RD-002389,RD-002389,Vt | S,RD-001756: Orá | RD-002389: Sorá,SRC-02,DICCIONARIO raramuri.pdf,67,83,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000739,Orá,Yora,ora,yora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001756,RD-001756|RD-002577,RD-002577,Vt | Vt sing,RD-001756: Orá | RD-002577: Yora,SRC-02,DICCIONARIO raramuri.pdf,67,87,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000740,Orá,Yora,ora,yora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001756,RD-001756|RD-002578,RD-002578,Vt | Vi,RD-001756: Orá | RD-002578: Yora,SRC-02,DICCIONARIO raramuri.pdf,67,87,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000741,Orá,Pora,ora,pora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001757,RD-001757|RD-001850,RD-001850,Vi | Vt,RD-001757: Orá | RD-001850: Pora,SRC-02,DICCIONARIO raramuri.pdf,67,70,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000742,Orá,Sorá,ora,sora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001757,RD-001757|RD-002389,RD-002389,Vi | S,RD-001757: Orá | RD-002389: Sorá,SRC-02,DICCIONARIO raramuri.pdf,67,83,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000743,Orá,Yora,ora,yora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001757,RD-001757|RD-002577,RD-002577,Vi | Vt sing,RD-001757: Orá | RD-002577: Yora,SRC-02,DICCIONARIO raramuri.pdf,67,87,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000744,Orá,Yora,ora,yora,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001757,RD-001757|RD-002578,RD-002578,Vi | Vi,RD-001757: Orá | RD-002578: Yora,SRC-02,DICCIONARIO raramuri.pdf,67,87,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000745,Orí,Rorí,ori,rori,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001765,RD-001765|RD-002171,RD-002171,S | S,RD-001765: Orí | RD-002171: Rorí,SRC-02,DICCIONARIO raramuri.pdf,68,77,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000746,Orí,Torí,ori,tori,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001765,RD-001765|RD-002499,RD-002499,S | S,RD-001765: Orí | RD-002499: Torí,SRC-02,DICCIONARIO raramuri.pdf,68,85,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000747,Orí,Rorí,ori,rori,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001766,RD-001766|RD-002171,RD-002171,Adj | S,RD-001766: Orí | RD-002171: Rorí,SRC-02,DICCIONARIO raramuri.pdf,68,77,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000748,Orí,Torí,ori,tori,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001766,RD-001766|RD-002499,RD-002499,Adj | S,RD-001766: Orí | RD-002499: Torí,SRC-02,DICCIONARIO raramuri.pdf,68,85,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000749,Orí,Rorí,ori,rori,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001767,RD-001767|RD-002171,RD-002171,Vt | S,RD-001767: Orí | RD-002171: Rorí,SRC-02,DICCIONARIO raramuri.pdf,68,77,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000750,Orí,Torí,ori,tori,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001767,RD-001767|RD-002499,RD-002499,Vt | S,RD-001767: Orí | RD-002499: Torí,SRC-02,DICCIONARIO raramuri.pdf,68,85,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000751,Ori,Rorí,ori,rori,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001768,RD-001768|RD-002171,RD-002171,Vt pret | S,RD-001768: Ori | RD-002171: Rorí,SRC-02,DICCIONARIO raramuri.pdf,68,77,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000752,Ori,Torí,ori,tori,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001768,RD-001768|RD-002499,RD-002499,Vt pret | S,RD-001768: Ori | RD-002499: Torí,SRC-02,DICCIONARIO raramuri.pdf,68,85,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000753,Osá,Posá,osa,posa,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001773,RD-001773|RD-001852,RD-001852,Vi | Vi pl,RD-001773: Osá | RD-001852: Posá,SRC-02,DICCIONARIO raramuri.pdf,68,70,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000754,Osá,Posá,osa,posa,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001774,RD-001774|RD-001852,RD-001852,Adj | Vi pl,RD-001774: Osá | RD-001852: Posá,SRC-02,DICCIONARIO raramuri.pdf,68,70,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000755,Osorí,Rosorí,osori,rosori,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001777,RD-001777|RD-002190,RD-002190,S | S,RD-001777: Osorí | RD-002190: Rosorí,SRC-02,DICCIONARIO raramuri.pdf,68,78,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000756,Pucha,Uchá,pucha,ucha,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-001856,RD-001856|RD-002517,RD-002517,Vt | Vt,RD-001856: Pucha | RD-002517: Uchá,SRC-02,DICCIONARIO raramuri.pdf,70,86,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000757,Rusú,Usú,rusu,usu,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-002209,RD-002209|RD-002552,RD-002552,Vt | S,RD-002209: Rusú | RD-002552: Usú,SRC-02,DICCIONARIO raramuri.pdf,78,87,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000758,Sucú,Ucú,sucu,ucu,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-002396,RD-002396|RD-002513,RD-002513,Vt | Vi,RD-002396: Sucú | RD-002513: Ucú,SRC-02,DICCIONARIO raramuri.pdf,83,86,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000759,Sucuí,Ucuí,sucui,ucui,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-002399,RD-002399|RD-002515,RD-002515,S | S,RD-002399: Sucuí | RD-002515: Ucuí,SRC-02,DICCIONARIO raramuri.pdf,83,86,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000760,Suré,Uré,sure,ure,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-002424,RD-002424|RD-002543,RD-002543,Vi | S,RD-002424: Suré | RD-002543: Uré,SRC-02,DICCIONARIO raramuri.pdf,84,86,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000761,Surí,Urí,suri,uri,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-002425,RD-002425|RD-002544,RD-002544,Vi | S,RD-002425: Surí | RD-002544: Urí,SRC-02,DICCIONARIO raramuri.pdf,84,86,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000762,Tuca,Úca,tuca,uca,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-002503,RD-002503|RD-002512,RD-002512,Vt | S,"RD-002503: Tuca | RD-002512: Úca, úcari",SRC-02,DICCIONARIO raramuri.pdf,85,86,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000763,Tucua,Ucuá,tucua,ucua,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-002505,RD-002505|RD-002514,RD-002514,S,RD-002505: Tucua | RD-002514: Ucuá,SRC-02,DICCIONARIO raramuri.pdf,85,86,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000764,Usá,Yusa,usa,yusa,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-002546,RD-002546|RD-002581,RD-002581,Vt | Vt,RD-002546: Usá | RD-002581: Yusa,SRC-02,DICCIONARIO raramuri.pdf,87,87,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000765,Usá,Yusa,usa,yusa,Ø/C inicial,Gráfica,Comparación automática de lemas documentados,RD-002547,RD-002547|RD-002581,RD-002581,Vt,RD-002547: Usá | RD-002581: Yusa,SRC-02,DICCIONARIO raramuri.pdf,87,87,Transcrito | Transcrito,Pendiente de cotejo lingüístico
VAR-000766,‘Lohua,‘loché,'lohua,'loche,Otra relación explícita,Gráfica,Explícita en el lema,RD-001208,RD-001208,,Vi,"‘Lohua, ‘loché",SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito,Pendiente de cotejo lingüístico
VAR-000767,‘Ma,‘má,'ma,'ma,Otra relación explícita,Gráfica,Explícita en el lema,RD-001218,RD-001218,,Vi sing,"‘Ma, ‘má",SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito,Pendiente de cotejo lingüístico
VAR-000768,Abi,abiyena,abi,abiyena,Otra relación explícita,Gráfica,Explícita en el lema,RD-000003,RD-000003,,Adv,"Abi, abiyena",SRC-02,DICCIONARIO raramuri.pdf,3,3,Transcrito,Pendiente de cotejo lingüístico
VAR-000769,Amóo,amoque,amoo,amoque,Otra relación explícita,Gráfica,Explícita en el lema,RD-000049,RD-000049,,S,"Amóo, amoque",SRC-02,DICCIONARIO raramuri.pdf,5,5,Transcrito,Pendiente de cotejo lingüístico
VAR-000770,Chá,cháa,cha,chaa,Otra relación explícita,Gráfica,Explícita en el lema,RD-000628,RD-000628,,Vi,"2Chá, cháa",SRC-02,DICCIONARIO raramuri.pdf,32,32,Transcrito,Pendiente de cotejo lingüístico
VAR-000771,Chira,chirohua,chira,chirohua,Otra relación explícita,Gráfica,Explícita en el lema,RD-000719,RD-000719,,Vi,"Chira, chirohua",SRC-02,DICCIONARIO raramuri.pdf,36,36,Transcrito,Pendiente de cotejo lingüístico
VAR-000772,Cochi,cohuí,cochi,cohui,Otra relación explícita,Gráfica,Explícita en el lema,RD-000484,RD-000484,,S esp,"Cochi, cohuí",SRC-02,DICCIONARIO raramuri.pdf,27,27,Transcrito,Pendiente de cotejo lingüístico
VAR-000773,Corá,cohuara,cora,cohuara,Otra relación explícita,Gráfica,Explícita en el lema,RD-000525,RD-000525,,S,"2Corá, cohuara",SRC-02,DICCIONARIO raramuri.pdf,28,28,Transcrito,Pendiente de cotejo lingüístico
VAR-000774,Huáasi,huacasí,huaasi,huacasi,Otra relación explícita,Gráfica,Explícita en el lema,RD-000864,RD-000864,,S esp,"Huáasi, huacasí",SRC-02,DICCIONARIO raramuri.pdf,42,42,Transcrito,Pendiente de cotejo lingüístico
VAR-000775,Huatayé,huitayé,huataye,huitaye,Otra relación explícita,Gráfica,Explícita en el lema,RD-000930,RD-000930,,Vi,"Huatayé, huitayé",SRC-02,DICCIONARIO raramuri.pdf,44,44,Transcrito,Pendiente de cotejo lingüístico
VAR-000776,Ibiri,ibíripi,ibiri,ibiripi,Otra relación explícita,Gráfica,Explícita en el lema,RD-001048,RD-001048,,Pron,"Ibiri, ibíripi",SRC-02,DICCIONARIO raramuri.pdf,49,49,Transcrito,Pendiente de cotejo lingüístico
VAR-000777,Ihuera,jihuero,ihuera,jihuero,Otra relación explícita,Gráfica,Explícita en el lema,RD-001077,RD-001077,,Vi,"Ihuera, jihuero",SRC-02,DICCIONARIO raramuri.pdf,50,50,Transcrito,Pendiente de cotejo lingüístico
VAR-000778,Iyena,yena,iyena,yena,Otra relación explícita,Gráfica,Explícita en el lema,RD-001125,RD-001125,,Vi sing,"Iyena, yena",SRC-02,DICCIONARIO raramuri.pdf,52,52,Transcrito,Pendiente de cotejo lingüístico
VAR-000779,Ju,juco,ju,juco,Otra relación explícita,Gráfica,Explícita en el lema,RD-001170,RD-001170,,Vi,"Ju, juco, jupá",SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito,Pendiente de cotejo lingüístico
VAR-000780,Ju,jupá,ju,jupa,Otra relación explícita,Gráfica,Explícita en el lema,RD-001170,RD-001170,,Vi,"Ju, juco, jupá",SRC-02,DICCIONARIO raramuri.pdf,53,53,Transcrito,Pendiente de cotejo lingüístico
VAR-000781,Machí,machíami,machi,machiami,Otra relación explícita,Gráfica,Explícita en el lema,RD-001233,RD-001233,,Adv,"2Machí, machíami",SRC-02,DICCIONARIO raramuri.pdf,54,54,Transcrito,Pendiente de cotejo lingüístico
VAR-000782,Majá,majahuá,maja,majahua,Otra relación explícita,Gráfica,Explícita en el lema,RD-001248,RD-001248,,Vi,"Majá, majahuá",SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito,Pendiente de cotejo lingüístico
VAR-000783,Majajara,majajárata,majajara,majajarata,Otra relación explícita,Gráfica,Explícita en el lema,RD-001251,RD-001251,,Vt,"Majajara, majajárata",SRC-02,DICCIONARIO raramuri.pdf,55,55,Transcrito,Pendiente de cotejo lingüístico
VAR-000784,Mató,matóchahua,mato,matochahua,Otra relación explícita,Gráfica,Explícita en el lema,RD-001286,RD-001286,,S,"Mató, matóchahua",SRC-02,DICCIONARIO raramuri.pdf,56,56,Transcrito,Pendiente de cotejo lingüístico
VAR-000785,Míisi,misi,miisi,misi,Otra relación explícita,Gráfica,Explícita en el lema,RD-001320,RD-001320,,S esp,"Míisi, misi",SRC-02,DICCIONARIO raramuri.pdf,57,57,Transcrito,Pendiente de cotejo lingüístico
VAR-000786,Miteba,muteba,miteba,muteba,Otra relación explícita,Gráfica,Explícita en el lema,RD-001336,RD-001336,,Vi,"Miteba, muteba",SRC-02,DICCIONARIO raramuri.pdf,57,57,Transcrito,Pendiente de cotejo lingüístico
VAR-000787,Na,nari,na,nari,Otra relación explícita,Gráfica,Explícita en el lema,RD-001428,RD-001428,,Pron,"Na, nari",SRC-02,DICCIONARIO raramuri.pdf,59,59,Transcrito,Pendiente de cotejo lingüístico
VAR-000788,Na’í,naíbi,na'i,naibi,Otra relación explícita,Gráfica,Explícita en el lema,RD-001475,RD-001475,,Adj,"1Na’í, naíbi",SRC-02,DICCIONARIO raramuri.pdf,60,60,Transcrito,Pendiente de cotejo lingüístico
